paper_id,au_id,aff_id,aff_name
7D49E0A7,75311056,,
7D49E0A7,7FC56A3D,,
7D49E0A7,7B676B2E,,
7D49E0A7,169D2DF0,,
7D49E0A7,7A94DE50,,
7D4A44A2,7F96AAC4,,
7D4A44A2,76C716DF,,
7D4A44A2,7BAF079B,,
7D4A44A2,80467FCD,,
7D4A44A2,7F13B876,,
7D4A6DBC,05E1193B,0BF77E37,hong kong university of science and technology
7D4AE1BC,08D68380,,
7D4AE1BC,7A0E802F,,
7D4C9844,80B28992,0A97E0C1,the chinese university of hong kong
7D4CDF23,0FCA109E,08B17323,vienna university of technology
7D4CDF23,7DC2C8AF,08B17323,vienna university of technology
7D4CDF23,7E686961,08B17323,vienna university of technology
7D4CDF23,75385710,08B17323,vienna university of technology
7D4CDF23,12C0F2CE,08B17323,vienna university of technology
7D4D8B5D,75A8EDD6,,
7D4D8B5D,7D66E371,,
7D4E0F7A,836F4148,0B003FA6,georgetown university
7D4E0F7A,75BF6D6C,0B003FA6,georgetown university
7D4E0F7A,000366AD,0B003FA6,georgetown university
7D4E4578,00CA311A,055DA639,national institute of information and communications technology
7D4E4578,7FF6D69E,055DA639,national institute of information and communications technology
7D4E4578,7E1FB03C,055DA639,national institute of information and communications technology
7D4E4578,0CF2447B,055DA639,national institute of information and communications technology
7D4E4578,7D2E7312,055DA639,national institute of information and communications technology
7D507A20,84F0E55C,4F3BE6AD,philips
7D507A20,84BEB474,4F3BE6AD,philips
7D50958C,8311B7C2,0368D319,university of lugano
7D527494,44693631,04BE3F72,university of pennsylvania
7D527494,7F711264,0AD3BA36,university of strathclyde
7D537E7C,7CF922DC,,
7D537E7C,77F4D615,,
7D537E7C,7FBD4783,,
7D562740,85CD3C4A,055DA639,national institute of information and communications technology
7D562740,7D2E7312,0154426A,kyoto university
7D562740,7E51FD48,,
7D56B53D,860BCDA8,09E1988B,university of melbourne
7D56C848,7996FA61,00BC8D07,telecom paristech
7D5735E5,82A0D4AE,004CA7A3,mcgill university
7D5735E5,8511D969,500F4F9C,intel
7D5A3338,7E61D5F6,0259891E,university of illinois at chicago
7D5A3338,80715609,0259891E,university of illinois at chicago
7D5A6C2F,769C8541,4FF45383,ibm
7D5A6C2F,7DF1D45A,4FF45383,ibm
7D5D0094,79291EFB,,
7D5D0094,8235CF8D,,
7D5D0094,804BFEDF,,
7D5F6697,7D1D9836,07CA5884,georgia institute of technology
7D5FDCBF,6C9DCB5D,4FF45383,ibm
7D5FDCBF,82881674,4FF45383,ibm
7D5FDCBF,75E739C4,4FF45383,ibm
7D5FDCBF,7CE83F01,4FF45383,ibm
7D5FDCBF,7F8D9F45,01A8C383,university of michigan
7D600C9A,7F9AFD28,052F5108,royal institute of technology
7D600C9A,7E717172,0A97E0C1,the chinese university of hong kong
7D600C9A,803F53A8,0A97E0C1,the chinese university of hong kong
7D617E05,8634D738,0A2510E5,university of pittsburgh
7D62975B,7E5F7539,0134B592,peking university
7D62975B,831D2139,0A97E0C1,the chinese university of hong kong
7D62975B,84C8AD82,0A97E0C1,the chinese university of hong kong
7D62975B,7C5A003F,3333E44B,virginia tech
7D631AA6,76230F36,038CB6F6,stony brook university
7D631AA6,84A973E0,038CB6F6,stony brook university
7D65A922,7DCB5D0C,4FF45383,ibm
7D65A922,7D6E1211,4FF45383,ibm
7D65A922,7D9C628B,4FF45383,ibm
7D65F342,2A1D8785,08FC2C82,waseda university
7D65F342,7910E86B,08FC2C82,waseda university
7D65F342,7E3E01C6,08FC2C82,waseda university
7D65F342,7E4122FB,08FC2C82,waseda university
7D65F342,756071CF,08FC2C82,waseda university
7D65F59D,7F44D56E,05C86094,stanford university
7D664546,7E0AE4D2,0B7A0147,united states military academy
7D664546,7F58539E,0B7A0147,united states military academy
7D6711BA,489C4505,08EF476D,max planck society
7D6711BA,8609DF8A,08EF476D,max planck society
7D6711BA,7B069878,08EF476D,max planck society
7D6711BA,721CE89B,4F10C1EB,french institute for research in computer science and automation
7D67B6F4,2AA5F5A4,05A3E21A,university of bamberg
7D67B6F4,053B9A3A,05A3E21A,university of bamberg
7D67BD30,813337F2,500B3463,oracle corporation
7D67BD30,7030604C,500B3463,oracle corporation
7D6993C4,09B1F717,003E7116,graz university of technology
7D6993C4,026FD467,003E7116,graz university of technology
7D6993C4,77336C16,003E7116,graz university of technology
7D6A55FF,80A003E1,08EF476D,max planck society
7D6A7756,03D2919B,08F7F83A,emory university
7D6A7756,75608E90,08F7F83A,emory university
7D6A865F,7F321E18,0BC3491B,korea university
7D6A865F,84B84FC7,,
7D6C15F7,7D0EBF7F,05C86094,stanford university
7D6D5B07,7EEC2713,0966B229,university of illinois at urbana champaign
7D6E17DB,7D23F053,0154426A,kyoto university
7D6E17DB,7FCBA477,0154426A,kyoto university
7D6E17DB,7EA45E75,0154426A,kyoto university
7D6E6640,0F0DD427,0B46561F,university of milan
7D6E6640,77D4FD8A,0B46561F,university of milan
7D6E6640,7F2082B5,0B46561F,university of milan
7D6E6640,7735CA1A,051F1353,nagaoka university of technology
7D6E6640,84CB6EE1,051F1353,nagaoka university of technology
7D6E6640,85103EF5,051F1353,nagaoka university of technology
7D6E6640,85B8DF26,051F1353,nagaoka university of technology
7D6E6640,80DF9771,051F1353,nagaoka university of technology
7D6E6640,10CD1973,051F1353,nagaoka university of technology
7D6E6640,7DE06650,051F1353,nagaoka university of technology
7D6E8AF1,816111E8,0134B592,peking university
7D6E8AF1,815E03FA,0134B592,peking university
7D6E9962,76C368E9,05E904C7,ntt docomo
7D6E9962,7D7C13A8,05E904C7,ntt docomo
7D6E9962,78B4CD2D,05E904C7,ntt docomo
7D6E9962,73FD1296,05E904C7,ntt docomo
7D70DFB1,77D4FD8A,0B46561F,university of milan
7D7123D7,70D24A17,081E3F30,harvard university
7D7123D7,4D7D8854,081E3F30,harvard university
7D71E4B3,8005A8B9,06194FDE,rutgers university
7D71E4B3,7BE4B9B6,06194FDE,rutgers university
7D73616B,86282D63,4FF45383,ibm
7D745A19,7C8C52E2,092FD9CF,university of auckland
7D745A19,6D082425,092FD9CF,university of auckland
7D745A19,7DAD219B,092FD9CF,university of auckland
7D759B6A,7CAEEFAF,,
7D759B6A,059599F4,,
7D7623A4,808D0B90,0134B592,peking university
7D7623A4,7EDD573D,0134B592,peking university
7D7623A4,7D27614E,01A8C383,university of michigan
7D7623A4,811B187D,01A8C383,university of michigan
7D7676BA,7A0808A9,051F1353,nagaoka university of technology
7D7676BA,7F6DF520,051F1353,nagaoka university of technology
7D7676BA,7DE06650,051F1353,nagaoka university of technology
7D7828B3,788610C9,045C11B3,athens university of economics and business
7D7828B3,79393036,045C11B3,athens university of economics and business
7D7828B3,721CE89B,4F10C1EB,french institute for research in computer science and automation
7D7828B3,7996FA61,4F10C1EB,french institute for research in computer science and automation
7D785D01,299DE85B,4FF45383,ibm
7D785D01,4A91F254,4FF45383,ibm
7D785D01,82637EC6,4FF45383,ibm
7D785D01,75B931CF,0966B229,university of illinois at urbana champaign
7D785D01,097C5971,0966B229,university of illinois at urbana champaign
7D7CCC00,8163B6F1,4F10C1EB,french institute for research in computer science and automation
7D7CCC00,0F318623,4F10C1EB,french institute for research in computer science and automation
7D7CCC00,239D890E,,
7D7CCC00,7B669FEC,,
7D7CCC00,2AC142A4,,
7D7D3413,6C7D22D1,,
7D7D3413,7D894827,,
7D7D3413,76DB39A4,,
7D7D3413,09E725EB,,
7D7E238B,7D1F8CD0,09368EC9,university of california santa barbara
7D7E238B,808730BC,09368EC9,university of california santa barbara
7D7E59EB,4FAB522E,0357CA53,university of tartu
7D7E59EB,7EB8C857,0357CA53,university of tartu
7D7ECABA,815C4BDA,0AA2F1D8,national university of distance education
7D7F181B,7F339A86,004CA7A3,mcgill university
7D7F3B69,85246C07,,
7D7F3B69,7EA9A15F,,
7D8000DD,84FAA73B,0966B229,university of illinois at urbana champaign
7D8000DD,7CF9D9FB,0966B229,university of illinois at urbana champaign
7D8000DD,755DB225,,
7D806A28,7E61D5F6,0259891E,university of illinois at chicago
7D809F9A,0426113E,08EF476D,max planck society
7D809F9A,7F16A4B5,08EF476D,max planck society
7D809F9A,1EAFC7AC,08EF476D,max planck society
7D809F9A,02889EDA,08EF476D,max planck society
7D818200,7688038C,4FF45383,ibm
7D818200,8077A564,4FF45383,ibm
7D818200,840171A8,,
7D818200,7973757C,,
7D8244D1,7E61D5F6,0259891E,university of illinois at chicago
7D8244D1,80715609,0259891E,university of illinois at chicago
7D8244D1,7D8136BB,0259891E,university of illinois at chicago
7D82A957,81357085,4FF45383,ibm
7D82A957,0C6250A6,4FF45383,ibm
7D82A957,801FEC23,4FF45383,ibm
7D82A957,11F3E7AD,4FF45383,ibm
7D8470F1,860708D5,4EF77785,hewlett packard
7D8470F1,7E693609,4EF77785,hewlett packard
7D85D39D,8045C05D,0A2510E5,university of pittsburgh
7D85D39D,038340DB,0A2510E5,university of pittsburgh
7D86B70E,7E934F74,,
7D86B70E,7D94F2C9,,
7D880298,7FD04479,09368EC9,university of california santa barbara
7D880298,0A8BE104,09368EC9,university of california santa barbara
7D880298,86233FB6,09368EC9,university of california santa barbara
7D880298,78AE980B,,
7D89214B,7D04765C,8623AC36,telefonica
7D89214B,7CEECCB5,,
7D8935BA,7FED005B,0134B592,peking university
7D8935BA,7D793AC9,0134B592,peking university
7D8935BA,7D02805F,0134B592,peking university
7D8935BA,80104DE2,0134B592,peking university
7D8B03A7,7E08AF62,03135E95,university of bath
7D8B03A7,8622BDDB,03135E95,university of bath
7D8B405B,78047C63,,
7D8B405B,863DD017,,
7D8B405B,80F1974E,,
7D8B405B,80DA6E1F,,
7D8DF2DD,7F62D6F0,01776B6C,university of massachusetts amherst
7D8E476A,7EC13237,07CA5884,georgia institute of technology
7D8EF01D,838C9399,0619822C,karlsruhe institute of technology
7D8EF01D,751BE26A,0619822C,karlsruhe institute of technology
7D9007CC,1EF0234D,0389C918,instituto politecnico nacional
7D9007CC,4B796FB7,0389C918,instituto politecnico nacional
7D9007CC,110E7ED0,0368D319,university of lugano
7D9007CC,721068D1,0368D319,university of lugano
7D958678,84EF4D67,0011EAC4,university of southern california
7D958678,07FAEF0B,016D6331,university of tehran
7D958678,849506E4,016D6331,university of tehran
7D95C92A,860BCDA8,09E1988B,university of melbourne
7D962922,79DE0C89,083839C7,north carolina state university
7D962922,8106D56E,083839C7,north carolina state university
7D962922,7DC84582,083839C7,north carolina state university
7D965AC4,56BAFD9B,0966B229,university of illinois at urbana champaign
7D96FEC1,7EB729EF,00FF56A8,national taiwan university
7D96FEC1,850FD6DD,00FF56A8,national taiwan university
7D96FEC1,7F037366,00FF56A8,national taiwan university
7D96FEC1,8141331D,00FF56A8,national taiwan university
7D986A50,7DAF4AA7,500B3463,oracle corporation
7D9AC4DB,8073A164,34C77BFA,hp labs
7D9D9951,84834498,,
7D9F833E,7F51969D,04B01E55,dresden university of technology
7D9F833E,790FDEA8,00CD8766,vrije universiteit brussel
7D9F833E,80D3CC39,00CD8766,vrije universiteit brussel
7D9F946A,7CF26B06,0966B229,university of illinois at urbana champaign
7D9F946A,80509AFE,0966B229,university of illinois at urbana champaign
7D9F946A,811B187D,0966B229,university of illinois at urbana champaign
7DA0ADFB,7F05C591,0A97E0C1,the chinese university of hong kong
7DA0ADFB,7E717172,0A97E0C1,the chinese university of hong kong
7DA0ADFB,80B28992,0A97E0C1,the chinese university of hong kong
7DA0D612,80D33B6F,0C37CBAD,harbin institute of technology
7DA0D612,8480C5B4,0C37CBAD,harbin institute of technology
7DA38055,7DA2179C,06D39D72,tokyo institute of technology
7DA38055,82D39107,06D39D72,tokyo institute of technology
7DA38055,01300D3F,06D39D72,tokyo institute of technology
7DA3C451,7FF2B881,05C86094,stanford university
7DA3C451,6FF9A5FC,05C86094,stanford university
7DA4EECE,81D5477F,0966B229,university of illinois at urbana champaign
7DA4EECE,8575050B,0966B229,university of illinois at urbana champaign
7DA4EECE,7D4F1940,0966B229,university of illinois at urbana champaign
7DA673B6,7E0FB98C,4FF45383,ibm
7DA673B6,7B22F0AF,4FF45383,ibm
7DA673B6,75DAE986,4FF45383,ibm
7DA673B6,4684BB81,4FF45383,ibm
7DA673B6,7A721372,4FF45383,ibm
7DA673B6,29E50F1F,4FF45383,ibm
7DA673B6,7BA06659,4FF45383,ibm
7DA69D02,03C515C5,,
7DA69D02,84CAEFA5,,
7DA69D02,7FD5ED6F,,
7DA69EA8,84770029,09E1988B,university of melbourne
7DA69EA8,7DFBB9C3,09E1988B,university of melbourne
7DA6B6F0,7D5455A7,0966B229,university of illinois at urbana champaign
7DA6B6F0,7A7B9D23,0966B229,university of illinois at urbana champaign
7DA761E7,771446D1,05E1B1D9,university of edinburgh
7DAA43B6,7F5B9F42,0739CB12,digital enterprise research institute
7DAA43B6,7FA76EB7,0619822C,karlsruhe institute of technology
7DAAB8FE,17B58BEA,4FF45383,ibm
7DAAB8FE,6C9DCB5D,4FF45383,ibm
7DAAB8FE,7F4A631A,4FF45383,ibm
7DAAB8FE,80FF0938,4FF45383,ibm
7DAABDC9,7F53CAD0,0BF77E37,hong kong university of science and technology
7DAB3009,7FD48418,09368EC9,university of california santa barbara
7DAB3009,7D69792A,09368EC9,university of california santa barbara
7DAB3009,01C66E8C,09368EC9,university of california santa barbara
7DAB6491,859FC1DE,05C86094,stanford university
7DAB6491,0C07A6C6,05C86094,stanford university
7DAC7B11,1329F41D,09368EC9,university of california santa barbara
7DAC7B11,47CF312B,,
7DAFDF94,7ECDBC18,01B1760F,university of manchester
7DB05F5B,74137EBE,0D109F83,purdue university
7DB0711A,811A7192,00BF1B9F,seton hall university
7DB0711A,584A9FF1,00BF1B9F,seton hall university
7DB0711A,5B73559B,00BF1B9F,seton hall university
7DB536F6,7F4E87D3,0B0ADEB6,university of toronto
7DB536F6,813F0631,0B0ADEB6,university of toronto
7DB536F6,7FE32EC5,0B0ADEB6,university of toronto
7DB56E17,7FC49C92,0134B592,peking university
7DB5CA68,83017C7F,0762929E,pohang university of science and technology
7DB5CA68,81433E16,0762929E,pohang university of science and technology
7DB624E3,8083D5E1,,
7DB624E3,77F4D615,,
7DB624E3,8097DD60,,
7DB65600,789BFCF3,0619822C,karlsruhe institute of technology
7DB65600,80ADEF0A,0619822C,karlsruhe institute of technology
7DB65600,7A02FCB3,0619822C,karlsruhe institute of technology
7DB7ECD3,7D73054E,4EF77785,hewlett packard
7DB7ECD3,8082AA6F,4EF77785,hewlett packard
7DB7ECD3,7D62509E,4EF77785,hewlett packard
7DB8D249,0C6250A6,4FF45383,ibm
7DB8D249,81568C88,4FF45383,ibm
7DB8D249,28CFD447,4FF45383,ibm
7DB8D249,7C3969D4,4FF45383,ibm
7DB8D249,11F3E7AD,4FF45383,ibm
7DBAD2A8,85246C07,,
7DBAD2A8,806094F0,,
7DBAD2A8,7EAB1D93,,
7DBB875B,640E477C,33865634,weimar institute
7DBB875B,7F384314,33865634,weimar institute
7DBB875B,84B1E973,33865634,weimar institute
7DBC4276,7C1F673A,,
7DBE8A39,77B71118,4FF45383,ibm
7DBE8A39,7B91B1C1,05282E0D,university of texas at austin
7DBE8A39,85C9CBC3,05282E0D,university of texas at austin
7DBE8A39,7A49F117,05282E0D,university of texas at austin
7DBE8A39,7EADA80B,05282E0D,university of texas at austin
7DBED262,7D3FE295,06041575,university college dublin
7DBED262,840DC5AD,,
7DBF7E7B,7E04D2E6,05E904C7,ntt docomo
7DC23F46,7CF38944,00C50601,northeastern university
7DC23F46,78C12122,00C50601,northeastern university
7DC23F46,823B5E1B,00C50601,northeastern university
7DC23F46,7C23AD95,00C50601,northeastern university
7DC23F46,78294D80,00C50601,northeastern university
7DC23F46,108B032C,05C31D4B,technical university of denmark
7DC33A23,7A40376D,0BC7337B,national research council
7DC33A23,7BC564A7,0619822C,karlsruhe institute of technology
7DC3BC9F,809EA698,0966B229,university of illinois at urbana champaign
7DC45720,7F7FDEB6,00FF56A8,national taiwan university
7DC45720,8163F503,00FF56A8,national taiwan university
7DC4A032,7DD81348,00A3C9C2,akamai technologies
7DC6124D,7FC195E5,06D39D72,tokyo institute of technology
7DC6124D,82022B76,06D39D72,tokyo institute of technology
7DC6124D,7E0BA5CE,06D39D72,tokyo institute of technology
7DC6347C,142A2924,0C355FDC,university of wollongong
7DC6347C,26DAB449,0C355FDC,university of wollongong
7DC6347C,765A890E,06156041,university of siena
7DC6347C,847AB759,06156041,university of siena
7DC6347C,2A687E8E,06156041,university of siena
7DC6EF0C,85AE5BD7,0A97E0C1,the chinese university of hong kong
7DC7D449,7FB9D2C8,07CA5884,georgia institute of technology
7DC897AA,82FFCBFF,5019D871,los alamos national laboratory
7DC897AA,05D2DB2D,5019D871,los alamos national laboratory
7DC897AA,482DDACB,04D98949,old dominion university
7DC897AA,7E9FFA37,04D98949,old dominion university
7DC9BF2F,77437E0C,05C86094,stanford university
7DCB929F,7A7BBFEF,01776B6C,university of massachusetts amherst
7DCB929F,857EA2A5,09B48D0B,indian institute of technology bombay
7DCB9A8B,7E0AA8B0,0B0ADEB6,university of toronto
7DCB9A8B,7508BB84,0B0ADEB6,university of toronto
7DCB9A8B,7F97C387,0B0ADEB6,university of toronto
7DCC19F3,00DCAFCB,,
7DCC19F3,7C63EBE8,,
7DCCEDB4,859D606C,07DC06DC,ask com
7DCCEDB4,80C559F6,07DC06DC,ask com
7DCDC2E1,7F94AD34,016D6331,university of tehran
7DCDC2E1,12806C2E,016D6331,university of tehran
7DCDC2E1,75D56BEC,016D6331,university of tehran
7DCF5051,7D8F4759,049573B2,university of coimbra
7DCF5051,80CA5DB7,049573B2,university of coimbra
7DD023ED,812C4614,4FF45383,ibm
7DD023ED,7655DEBE,4FF45383,ibm
7DD15C6D,7E4EA57A,,
7DD15C6D,09FFB1BC,,
7DD1BA7F,7D32155E,0134B592,peking university
7DD35447,16DEA169,,
7DD35447,15F8DA85,,
7DD35447,7EDCB973,,
7DD35447,84D69B0A,,
7DD67A64,7AAA9651,4C6E8511,lawrence livermore national laboratory
7DD67A64,7EB80123,07CA5884,georgia institute of technology
7DD67A64,8132B56A,07CA5884,georgia institute of technology
7DD6E340,7E2E82B0,01F164D0,ghent university
7DD6E340,75F1EB7C,01F164D0,ghent university
7DD6E340,777E420F,01F164D0,ghent university
7DD6E340,0CEB3C13,,
7DD6E340,7A40EE10,,
7DD8399A,80B6E356,00D4F325,bar ilan university
7DD8399A,4AED060E,00D4F325,bar ilan university
7DD8399A,7CEF7C7D,00D4F325,bar ilan university
7DD8399A,8359D325,0B185497,lehigh university
7DD897A5,30A7E65C,04D98949,old dominion university
7DD897A5,7E9FFA37,04D98949,old dominion university
7DD91B1A,7DF2CD34,028F2298,dublin city university
7DDA1C3E,7D346390,4FF45383,ibm
7DDA9AD5,7644F4FA,34C77BFA,hp labs
7DDA9AD5,8132F091,003E7116,graz university of technology
7DDA9AD5,0882F42E,,
7DDA9AD5,82D2196F,,
7DDB5FA1,75C458D5,500F4F9C,intel
7DDB61B6,762346F9,0754B26A,istituto di scienza e tecnologie dell informazione
7DDB61B6,7F3379C0,0754B26A,istituto di scienza e tecnologie dell informazione
7DDB61B6,291EFBA8,0754B26A,istituto di scienza e tecnologie dell informazione
7DDCCB88,7E7A3A69,0966B229,university of illinois at urbana champaign
7DDCCB88,7E019337,0966B229,university of illinois at urbana champaign
7DDCCB88,7F0CB66C,0966B229,university of illinois at urbana champaign
7DE05DF5,7FD8E3E5,048AEF89,lanzhou university
7DE05DF5,7D933644,048AEF89,lanzhou university
7DE20EEB,7BBCCC93,,
7DE2614D,857D2288,0092C1B8,polytechnic university of catalonia
7DE2614D,778D44A6,0092C1B8,polytechnic university of catalonia
7DE2614D,7FAB1276,0092C1B8,polytechnic university of catalonia
7DE427A5,849B8C9B,099D876D,university of california los angeles
7DE68D3B,84A3E13F,0134B592,peking university
7DE68D3B,7EC38B86,4FF45383,ibm
7DE68D3B,812C4614,4FF45383,ibm
7DE68D3B,809F97B5,4FF45383,ibm
7DE68D3B,7D785346,4FF45383,ibm
7DE68D3B,7DA3E11F,4FF45383,ibm
7DE783BF,7E6D5E01,863BFDE1,facebook
7DE783BF,7F25034C,863BFDE1,facebook
7DE783BF,7E7A3A69,0966B229,university of illinois at urbana champaign
7DE783BF,7D0F0751,0966B229,university of illinois at urbana champaign
7DE8F8C1,7EB3D637,,
7DED54A3,7EAA8442,0259891E,university of illinois at chicago
7DED54A3,800606B2,0259891E,university of illinois at chicago
7DF0A793,281E1F37,05A3DA1F,university of twente
7DF0A793,7EB628DE,05A3DA1F,university of twente
7DF0A793,8374E41B,05A3DA1F,university of twente
7DF0ACAD,7FF11D2C,0134B592,peking university
7DF0ACAD,80E9D133,0134B592,peking university
7DF1527E,7E95487C,0C37CBAD,harbin institute of technology
7DF1527E,7D859C62,0C37CBAD,harbin institute of technology
7DF1527E,822A0994,0C37CBAD,harbin institute of technology
7DF1527E,85543567,0C37CBAD,harbin institute of technology
7DF34667,7DED4690,01776B6C,university of massachusetts amherst
7DF36CB9,804000ED,04B999C0,university of maryland baltimore county
7DF36CB9,7F511AC6,04B999C0,university of maryland baltimore county
7DF36CB9,7B70EEB6,04B999C0,university of maryland baltimore county
7DF4A2A3,8524752E,0A4C8709,university of concepcion
7DF4A2A3,1F81A079,04281A41,university of chile
7DF4A2A3,7FFF3937,04281A41,university of chile
7DF4A2A3,80FB87E7,,
7DF56876,6A96CF36,0527EA39,university of delaware
7DF56876,7FD13E81,0527EA39,university of delaware
7DF56876,84AC9D65,0527EA39,university of delaware
7DF713F5,7E998297,0C37CBAD,harbin institute of technology
7DF7BE73,7D7CB590,0134B592,peking university
7DF7BE73,85755EE0,0134B592,peking university
7DF7BE73,7EC2851A,0134B592,peking university
7DF7BE73,7FF40147,0134B592,peking university
7DFA0FEE,76A9BBB4,038CB6F6,stony brook university
7DFA0FEE,1E7C8FF8,038CB6F6,stony brook university
7DFAEE45,7ACD78D4,373A6845,leipzig university
7DFAEE45,5BF1BCD1,373A6845,leipzig university
7DFAEE45,0D3D6B0B,373A6845,leipzig university
7DFAEE45,7D8C4098,373A6845,leipzig university
7DFB1A0B,7FF8FD1F,016F28BA,konkuk university
7DFB1A0B,7DFCF577,016F28BA,konkuk university
7DFB36F6,7D04765C,056EA0E2,university of sheffield
7DFC3127,0F654067,0073ECCC,hungarian academy of sciences
7DFC3127,29C894CC,0073ECCC,hungarian academy of sciences
7DFC3127,85959BFA,0073ECCC,hungarian academy of sciences
7DFC3127,7E1E877F,0073ECCC,hungarian academy of sciences
7DFC5BE1,7500DC70,08B17323,vienna university of technology
7DFC5BE1,784E0789,08B17323,vienna university of technology
7DFC5BE1,2887AF89,08B17323,vienna university of technology
7DFC5BE1,0A3F43A9,08B17323,vienna university of technology
7DFC5BE1,7D07CC31,08B17323,vienna university of technology
7DFD6839,7571C7EA,,
7DFD6839,6FF9A5FC,,
7DFE655E,8233318A,,
7DFE655E,80570736,,
7DFE655E,7E6B51FC,,
7DFE655E,7471B5EF,,
7DFEA1C9,78FE5F20,0C33EF81,university of paris
7DFEA1C9,7E8032E5,0C33EF81,university of paris
